Gene1,stId,name,Gene2,connected_driver_gene,gene_type,expression_matrix
RPS15A,RPS15A,RPS15A,EIF2S3,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,IMP3,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,IMP4,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,MPHOSPH10,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,NOC4L,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,NOP14,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,PWP2,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RCL1,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,SEC11A,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,SEC11C,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,SPCS1,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,SPCS3,,3,-0.4000078832705243
RPS16,RPS16,RPS16,RPS18,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS19,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS2,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS21,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS24,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS25,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS27A,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS28,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS29,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS3,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS4X,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS5,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS6,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RPS8,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RRP36,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RRP7A,,3,-0.2400038691982564
RPS16,RPS16,RPS16,UBA52,,3,-0.2400038691982564
RPS16,RPS16,RPS16,UTP14A,,3,-0.2400038691982564
RPS16,RPS16,RPS16,UTP6,,3,-0.2400038691982564
RPS16,RPS16,RPS16,WDR46,,3,-0.2400038691982564
RPS16,RPS16,RPS16,DDX47,,3,-0.2400038691982564
RPS16,RPS16,RPS16,DDX49,,3,-0.2400038691982564
RPS16,RPS16,RPS16,DHX37,,3,-0.2400038691982564
RPS16,RPS16,RPS16,EIF2S2,,3,-0.2400038691982564
RPS16,RPS16,RPS16,EIF2S3,,3,-0.2400038691982564
RPS16,RPS16,RPS16,IMP3,,3,-0.2400038691982564
RPS16,RPS16,RPS16,IMP4,,3,-0.2400038691982564
RPS16,RPS16,RPS16,KRR1,,3,-0.2400038691982564
RPS16,RPS16,RPS16,MPHOSPH10,,3,-0.2400038691982564
RPS16,RPS16,RPS16,NOC4L,,3,-0.2400038691982564
RPS16,RPS16,RPS16,NOP14,,3,-0.2400038691982564
RPS16,RPS16,RPS16,NOP56,,3,-0.2400038691982564
RPS16,RPS16,RPS16,PWP2,,3,-0.2400038691982564
RPS16,RPS16,RPS16,RCL1,,3,-0.2400038691982564
RPS16,RPS16,RPS16,SEC11A,,3,-0.2400038691982564
RPS16,RPS16,RPS16,SEC11C,,3,-0.2400038691982564
RPS16,RPS16,RPS16,SPCS1,,3,-0.2400038691982564
RPS16,RPS16,RPS16,SPCS2,,3,-0.2400038691982564
RPS16,RPS16,RPS16,SPCS3,,3,-0.2400038691982564
RPS17,RPS17,RPS17,RPS18,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS19,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS2,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS21,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS23,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS24,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS25,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS26,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS27A,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS28,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS29,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS3,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS3A,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS4X,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS5,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS6,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS8,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPS9,,3,-0.2200203511626281
RPS17,RPS17,RPS17,RPSA,,3,-0.2200203511626281
RPS17,RPS17,RPS17,UBA52,,3,-0.2200203511626281
RPS17,RPS17,RPS17,EIF2S2,,3,-0.2200203511626281
RPS17,RPS17,RPS17,EIF2S3,,3,-0.2200203511626281
RPS17,RPS17,RPS17,SEC11A,,3,-0.2200203511626281
RPS17,RPS17,RPS17,SEC11C,,3,-0.2200203511626281
RPS17,RPS17,RPS17,SPCS1,,3,-0.2200203511626281
RPS17,RPS17,RPS17,SPCS2,,3,-0.2200203511626281
RPS17,RPS17,RPS17,SPCS3,,3,-0.2200203511626281
RPS18,RPS18,RPS18,RPS19,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS2,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS21,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS25,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS27A,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS28,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS29,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS3,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS4X,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS5,,3,-0.1200011204017177
RPS18,RPS18,RPS18,RPS8,,3,-0.1200011204017177
RPS18,RPS18,RPS18,EIF2S2,,3,-0.1200011204017177
RPS18,RPS18,RPS18,EIF2S3,,3,-0.1200011204017177
RPS18,RPS18,RPS18,SEC11A,,3,-0.1200011204017177
RPS18,RPS18,RPS18,SEC11C,,3,-0.1200011204017177
RPS18,RPS18,RPS18,SPCS1,,3,-0.1200011204017177
RPS18,RPS18,RPS18,SPCS3,,3,-0.1200011204017177
RPS19,RPS19,RPS19,SEC11A,,3,0.3900046621871501
RPS19,RPS19,RPS19,SEC11C,,3,0.3900046621871501
RPS19,RPS19,RPS19,SPCS1,,3,0.3900046621871501
RPS19,RPS19,RPS19,SPCS3,,3,0.3900046621871501
RPS2,RPS2,RPS2,RPS21,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS25,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS27A,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS29,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS3,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS4X,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS5,,3,0.0350003656782875
RPS2,RPS2,RPS2,RPS8,,3,0.0350003656782875
RPS2,RPS2,RPS2,RRP36,,3,0.0350003656782875
RPS2,RPS2,RPS2,RRP7A,,3,0.0350003656782875
RPS2,RPS2,RPS2,UTP14A,,3,0.0350003656782875
RPS2,RPS2,RPS2,DDX47,,3,0.0350003656782875
RPS2,RPS2,RPS2,DDX49,,3,0.0350003656782875
RPS2,RPS2,RPS2,DHX37,,3,0.0350003656782875
RPS2,RPS2,RPS2,EIF2S2,,3,0.0350003656782875
RPS2,RPS2,RPS2,IMP3,,3,0.0350003656782875
RPS2,RPS2,RPS2,IMP4,,3,0.0350003656782875
RPS2,RPS2,RPS2,MPHOSPH10,,3,0.0350003656782875
RPS2,RPS2,RPS2,NOC4L,,3,0.0350003656782875
RPS2,RPS2,RPS2,NOP14,,3,0.0350003656782875
RPS2,RPS2,RPS2,PWP2,,3,0.0350003656782875
RPS2,RPS2,RPS2,RCL1,,3,0.0350003656782875
RPS2,RPS2,RPS2,RRP1,,3,0.0350003656782875
RPS2,RPS2,RPS2,SEC11A,,3,0.0350003656782875
RPS2,RPS2,RPS2,SEC11C,,3,0.0350003656782875
RPS2,RPS2,RPS2,SPCS1,,3,0.0350003656782875
RPS2,RPS2,RPS2,SPCS3,,3,0.0350003656782875
RPS2,RPS2,RPS2,XRN2,,3,0.0350003656782875
RPS20,RPS20,RPS20,RPS21,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS23,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS24,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS25,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS26,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS27,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS27A,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS28,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS29,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS3,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS3A,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS4X,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS5,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS6,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS7,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS8,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPS9,,3,-0.1650027138816385
RPS20,RPS20,RPS20,RPSA,,3,-0.1650027138816385
RPS20,RPS20,RPS20,UBA52,,3,-0.1650027138816385
RPS20,RPS20,RPS20,EIF2S1,,3,-0.1650027138816385
RPS20,RPS20,RPS20,EIF2S2,,3,-0.1650027138816385
RPS20,RPS20,RPS20,EIF2S3,,3,-0.1650027138816385
RPS20,RPS20,RPS20,SEC11A,,3,-0.1650027138816385
RPS20,RPS20,RPS20,SEC11C,,3,-0.1650027138816385
RPS20,RPS20,RPS20,SPCS1,,3,-0.1650027138816385
RPS20,RPS20,RPS20,SPCS2,,3,-0.1650027138816385
RPS20,RPS20,RPS20,SPCS3,,3,-0.1650027138816385
RPS21,RPS21,RPS21,RPS29,,3,0.0700009065404708
RPS21,RPS21,RPS21,RPS4X,,3,0.0700009065404708
RPS21,RPS21,RPS21,SEC11A,,3,0.0700009065404708
RPS21,RPS21,RPS21,SEC11C,,3,0.0700009065404708
RPS21,RPS21,RPS21,SPCS1,,3,0.0700009065404708
RPS21,RPS21,RPS21,SPCS3,,3,0.0700009065404708
RPS23,RPS23,RPS23,RPS24,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS25,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS27A,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS28,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS29,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS3,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS4X,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS5,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS6,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS8,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RPS9,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RRP36,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RRP7A,,3,-0.5800097577543146
RPS23,RPS23,RPS23,UBA52,,3,-0.5800097577543146
RPS23,RPS23,RPS23,UTP14A,,3,-0.5800097577543146
RPS23,RPS23,RPS23,UTP6,,3,-0.5800097577543146
RPS23,RPS23,RPS23,WDR46,,3,-0.5800097577543146
RPS23,RPS23,RPS23,BMS1,,3,-0.5800097577543146
RPS23,RPS23,RPS23,DDX47,,3,-0.5800097577543146
RPS23,RPS23,RPS23,DDX49,,3,-0.5800097577543146
RPS23,RPS23,RPS23,DHX37,,3,-0.5800097577543146
RPS23,RPS23,RPS23,EIF2S2,,3,-0.5800097577543146
RPS23,RPS23,RPS23,EIF2S3,,3,-0.5800097577543146
RPS23,RPS23,RPS23,IMP3,,3,-0.5800097577543146
RPS23,RPS23,RPS23,IMP4,,3,-0.5800097577543146
RPS23,RPS23,RPS23,KRR1,,3,-0.5800097577543146
RPS23,RPS23,RPS23,MPHOSPH10,,3,-0.5800097577543146
RPS23,RPS23,RPS23,NOC4L,,3,-0.5800097577543146
RPS23,RPS23,RPS23,NOP14,,3,-0.5800097577543146
RPS23,RPS23,RPS23,NOP56,,3,-0.5800097577543146
RPS23,RPS23,RPS23,PWP2,,3,-0.5800097577543146
RPS23,RPS23,RPS23,RCL1,,3,-0.5800097577543146
RPS23,RPS23,RPS23,SEC11A,,3,-0.5800097577543146
RPS23,RPS23,RPS23,SEC11C,,3,-0.5800097577543146
RPS23,RPS23,RPS23,SPCS1,,3,-0.5800097577543146
RPS23,RPS23,RPS23,SPCS2,,3,-0.5800097577543146
RPS23,RPS23,RPS23,SPCS3,,3,-0.5800097577543146
RPS26,RPS26,RPS26,RPS27A,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS28,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS29,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS3,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS4X,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS5,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS6,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS8,,3,-0.1750092462070657
RPS26,RPS26,RPS26,RPS9,,3,-0.1750092462070657
RPS26,RPS26,RPS26,UBA52,,3,-0.1750092462070657
RPS26,RPS26,RPS26,EIF2S2,,3,-0.1750092462070657
RPS26,RPS26,RPS26,EIF2S3,,3,-0.1750092462070657
RPS26,RPS26,RPS26,SEC11A,,3,-0.1750092462070657
RPS26,RPS26,RPS26,SEC11C,,3,-0.1750092462070657
RPS26,RPS26,RPS26,SPCS1,,3,-0.1750092462070657
RPS26,RPS26,RPS26,SPCS2,,3,-0.1750092462070657
RPS26,RPS26,RPS26,SPCS3,,3,-0.1750092462070657
RPS27,RPS27,RPS27,RPS27A,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS28,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS29,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS3A,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS4X,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS5,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS6,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS7,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS8,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPS9,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RPSA,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RRP36,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RRP7A,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RRP9,,3,-0.5500037456879581
RPS27,RPS27,RPS27,TBL3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UBA52,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UTP14A,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UTP18,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UTP20,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UTP3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,UTP6,,3,-0.5500037456879581
RPS27,RPS27,RPS27,WDR3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,WDR46,,3,-0.5500037456879581
RPS27,RPS27,RPS27,BMS1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,DCAF13,,3,-0.5500037456879581
RPS27,RPS27,RPS27,DDX47,,3,-0.5500037456879581
RPS27,RPS27,RPS27,DDX49,,3,-0.5500037456879581
RPS27,RPS27,RPS27,DDX52,,3,-0.5500037456879581
RPS27,RPS27,RPS27,DHX37,,3,-0.5500037456879581
RPS27,RPS27,RPS27,EIF2S1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,EIF2S2,,3,-0.5500037456879581
RPS27,RPS27,RPS27,EIF2S3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,EMG1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,FBL,,3,-0.5500037456879581
RPS27,RPS27,RPS27,IMP3,,3,-0.5500037456879581
RPS27,RPS27,RPS27,IMP4,,3,-0.5500037456879581
RPS27,RPS27,RPS27,KRR1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,MPHOSPH10,,3,-0.5500037456879581
RPS27,RPS27,RPS27,NOC4L,,3,-0.5500037456879581
RPS27,RPS27,RPS27,NOP14,,3,-0.5500037456879581
RPS27,RPS27,RPS27,NOP56,,3,-0.5500037456879581
RPS27,RPS27,RPS27,NOP58,,3,-0.5500037456879581
RPS27,RPS27,RPS27,PDCD11,,3,-0.5500037456879581
RPS27,RPS27,RPS27,PWP2,,3,-0.5500037456879581
RPS27,RPS27,RPS27,RCL1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,SEC11A,,3,-0.5500037456879581
RPS27,RPS27,RPS27,SEC11C,,3,-0.5500037456879581
RPS27,RPS27,RPS27,SPCS1,,3,-0.5500037456879581
RPS27,RPS27,RPS27,SPCS2,,3,-0.5500037456879581
RPS27,RPS27,RPS27,SPCS3,,3,-0.5500037456879581
RPS27A,RPS27A,RPS27A,RPS29,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RPS3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RPS4X,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RPS5,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RPS8,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SHPRH,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SIAH1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SIAH2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SKP1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SMURF2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SPSB1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TICAM1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM21,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM36,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM69,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIP12,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBA1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBA6,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBA7,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBB,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2A,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2D1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2D3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2E1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2J2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBR2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UNKL,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WSB1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,ZNRF1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,ZNRF2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,EIF2S2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RSPO1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RSPO2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RSPO3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RSPO4,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,RUNX3,RUNX3,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SEC11A,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SEC11C,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SEL1L,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SGK1,SGK1,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SGK2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SH3GL2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SH3KBP1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SMAD4,SMAD4,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SMURF1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SOCS1,SOCS1,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SOCS3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SPCS1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SPCS3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SPRY2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,SQSTM1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,STAM,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,STAM2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,STUB1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TGFBR1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TGFBR2,TGFBR2,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TLE1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TLE2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TLE3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TLE4,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TNIP2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TNKS,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TNKS2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TP53,TP53,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM13,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM27,TRIM27,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM32,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM33,TRIM33,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TRIM56,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,TSC22D3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBAP1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2S,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBE2T,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBXN1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UBXN7,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,UCHL3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,USP45,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,USP7,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,USP9X,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,VPS37D,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,VPS4B,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WNK1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WNK3,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WNT3A,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WWP1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,WWP2,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,XIAP,XIAP,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,XRCC1,XRCC1,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,ZBP1,,3,-0.3450080048867386
RPS27A,RPS27A,RPS27A,ZNRF3,ZNRF3,2,-0.3450080048867386
RPS27A,RPS27A,RPS27A,ZSWIM8,,3,-0.3450080048867386
RPS27L,RPS27L,RPS27L,RRP7A,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,RRP9,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,TBL3,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,UTP14A,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,UTP18,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,UTP20,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,UTP3,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,UTP6,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,WDR3,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,WDR46,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,BMS1,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,DCAF13,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,DDX47,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,DDX49,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,DDX52,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,DHX37,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,EMG1,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,IMP3,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,IMP4,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,KRR1,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,MPHOSPH10,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,NOC4L,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,NOP14,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,NOP56,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,NOP58,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,PDCD11,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,PWP2,,3,-0.4701885338008748
RPS27L,RPS27L,RPS27L,RCL1,,3,-0.4701885338008748
RPS28,RPS28,RPS28,RPS29,,3,0.0500020382252426
RPS28,RPS28,RPS28,RPS3,,3,0.0500020382252426
RPS28,RPS28,RPS28,RPS4X,,3,0.0500020382252426
RPS28,RPS28,RPS28,RPS5,,3,0.0500020382252426
RPS28,RPS28,RPS28,RPS8,,3,0.0500020382252426
RPS28,RPS28,RPS28,RRP7A,,3,0.0500020382252426
RPS28,RPS28,RPS28,UTP14A,,3,0.0500020382252426
RPS28,RPS28,RPS28,DDX47,,3,0.0500020382252426
RPS28,RPS28,RPS28,DDX49,,3,0.0500020382252426
RPS28,RPS28,RPS28,DHX37,,3,0.0500020382252426
RPS28,RPS28,RPS28,EIF2S2,,3,0.0500020382252426
RPS28,RPS28,RPS28,IMP3,,3,0.0500020382252426
RPS28,RPS28,RPS28,IMP4,,3,0.0500020382252426
RPS28,RPS28,RPS28,MPHOSPH10,,3,0.0500020382252426
RPS28,RPS28,RPS28,NOC4L,,3,0.0500020382252426
RPS28,RPS28,RPS28,NOP14,,3,0.0500020382252426
RPS28,RPS28,RPS28,PWP2,,3,0.0500020382252426
RPS28,RPS28,RPS28,RCL1,,3,0.0500020382252426
RPS28,RPS28,RPS28,SEC11A,,3,0.0500020382252426
RPS28,RPS28,RPS28,SEC11C,,3,0.0500020382252426
